customer_id,customer_name,age,gender,income,loyalty_points,is_member,order_date,order_time,product_1,product_2,product_3,product_4,product_5,category_1,category_2,category_3,category_4,category_5,price_1,price_2,price_3,price_4,price_5,quantity_1,quantity_2,quantity_3,quantity_4,quantity_5
141,David Baker,36,Other,34546.73,426,False,2023-03-22,19:46:39,B,E,J,N,R,Books,Office,Drinks,Sports,Beauty,343.92,67.33,36.95,6.57,8.36,4,3,14,20,29
142,Rebecca Buckley,30,Female,57478.91,414,True,2022-04-27,22:20:53,A,G,J,N,R,Electronics,Outdoor,Food,Games,Pets,481.45,187.22,49.24,16.4,8.28,3,2,9,23,47
143,Gina Browning,23,Male,52969.7,343,True,2022-10-31,04:27:28,C,E,K,O,Q,Books,Outdoor,Food,Games,Health,145.8,190.59,40.21,11.09,2.16,3,8,13,12,88
144,Meagan Smith,35,Male,50107.75,58,False,2022-07-22,07:41:17,D,G,I,N,R,Clothing,Home,Food,Games,Pets,264.57,139.48,5.32,3.74,5.92,4,4,12,38,98
145,Jane Clark DDS,34,Male,38191.32,320,False,2023-03-13,00:49:52,A,F,L,P,Q,Electronics,Home,Food,Toys,Pets,446.3,142.75,23.1,2.35,9.73,1,3,5,34,40
146,Charles Davis,26,Other,52607.48,254,False,2022-07-07,03:13:28,D,G,J,M,Q,Electronics,Office,Snacks,Games,Health,341.71,161.71,21.47,4.37,6.18,4,6,7,43,38
147,Jeffrey Foster,63,Female,55933.39,648,False,2023-04-05,15:29:37,D,E,K,N,Q,Electronics,Office,Drinks,Games,Beauty,33.6,108.84,34.7,5.42,7.99,2,4,13,5,38
148,Cindy Hill,29,Other,38534.89,48,True,2023-01-15,01:10:45,B,E,J,O,Q,Electronics,Home,Snacks,Games,Beauty,465.14,176.7,30.99,17.1,6.16,4,7,19,33,74
149,Michael Hernandez,33,Female,67574.78,323,True,2022-07-01,00:19:01,B,E,K,O,S,Electronics,Outdoor,Food,Games,Beauty,164.66,130.56,15.47,9.09,3.36,2,8,9,36,83
150,Jonathan Ali,38,Male,56580.04,990,False,2023-01-04,23:59:38,A,H,I,O,S,Books,Home,Snacks,Sports,Health,443.16,59.26,30.94,19.35,3.29,4,9,13,34,78
151,Thomas Bradshaw,34,Female,39898.74,887,True,2022-08-26,22:01:35,D,G,I,N,R,Electronics,Outdoor,Snacks,Toys,Beauty,82.96,46.86,43.64,5.77,5.92,4,4,2,24,60
152,Stacy Bell,18,Other,71587.24,269,True,2023-01-23,13:11:35,C,E,I,M,Q,Books,Office,Snacks,Sports,Beauty,298.79,83.35,38.76,1.6,0.87,2,9,2,15,6
153,Mary Lewis,50,Male,41409.94,394,False,2023-02-01,08:47:54,B,G,K,N,Q,Books,Home,Snacks,Toys,Beauty,39.44,19.17,41.22,4.0,8.52,4,2,6,16,32
154,Elizabeth Molina,37,Male,57627.59,400,False,2023-03-15,16:48:45,B,F,L,O,S,Electronics,Home,Drinks,Games,Pets,93.25,62.38,30.02,10.8,5.47,2,1,15,33,85
155,Ralph Alexander,37,Other,55597.81,89,True,2023-02-06,17:30:21,C,G,K,O,Q,Electronics,Home,Snacks,Toys,Health,71.57,130.14,5.33,1.81,2.41,1,9,12,38,93
156,Rhonda Mendoza,45,Other,32218.92,629,False,2023-02-15,05:07:04,B,G,K,M,S,Clothing,Home,Food,Toys,Health,30.34,87.44,10.57,19.3,1.07,3,7,3,16,12
157,Ashley Brown,41,Female,62164.85,760,True,2022-09-03,03:39:17,C,H,J,O,Q,Books,Home,Food,Games,Health,429.49,140.5,12.3,7.5,1.36,4,1,12,17,91
158,Sally Griffin,59,Male,55949.6,208,True,2022-09-28,13:45:30,A,E,J,O,T,Electronics,Home,Snacks,Sports,Pets,264.74,162.3,37.5,2.14,3.64,1,2,3,9,75
159,Brendan Bright,53,Female,42308.37,465,False,2022-10-12,16:59:28,A,E,L,M,Q,Books,Outdoor,Drinks,Sports,Pets,477.72,136.82,9.05,5.84,7.12,1,8,5,24,53
160,Jennifer Wells,54,Female,68587.1,381,True,2023-03-06,04:24:25,A,F,J,M,T,Clothing,Home,Food,Sports,Pets,112.3,149.2,23.57,15.06,1.96,3,5,1,39,87
161,Sharon Gibbs,38,Male,48602.01,638,False,2022-07-23,21:02:22,A,H,L,P,Q,Clothing,Office,Drinks,Games,Pets,397.46,47.76,35.49,13.67,1.61,1,9,7,34,33
162,Ashley Obrien,46,Female,38168.55,637,False,2022-10-08,12:56:50,B,H,J,O,R,Clothing,Home,Snacks,Toys,Health,416.06,33.6,46.17,17.34,1.77,1,5,9,4,19
163,Ashley Hodges,19,Other,65444.75,246,True,2022-08-30,08:07:32,D,G,K,N,Q,Electronics,Outdoor,Food,Toys,Beauty,331.52,117.44,31.8,11.42,9.3,1,3,15,5,62
164,Cindy Sanford,29,Female,48228.66,408,True,2022-05-31,18:24:55,D,H,I,M,Q,Electronics,Office,Snacks,Toys,Pets,498.93,121.09,20.74,1.64,7.59,4,8,19,49,73
165,Cristina Harrison,35,Other,54464.09,904,False,2023-01-21,19:46:34,A,F,K,O,R,Books,Office,Snacks,Games,Health,338.22,146.29,10.85,8.16,0.77,2,8,16,7,27
166,Wayne Fowler,48,Other,56502.18,14,True,2022-12-04,06:35:43,C,F,J,N,S,Clothing,Office,Food,Games,Beauty,408.08,88.79,12.79,2.02,2.81,4,1,8,6,18
167,Jose Freeman,56,Male,37403.78,890,False,2022-11-02,19:49:12,B,G,K,O,S,Books,Home,Drinks,Sports,Pets,205.53,85.62,27.87,2.95,9.13,4,3,14,31,82
168,Michael Stein,52,Male,66778.37,210,False,2022-05-10,00:45:53,B,G,I,O,S,Books,Outdoor,Snacks,Toys,Beauty,111.9,198.35,34.03,14.9,6.1,3,5,12,28,93
169,Drew Clark,43,Other,43090.92,762,False,2023-03-28,03:29:24,C,H,K,N,R,Books,Home,Drinks,Games,Beauty,339.17,30.07,15.62,5.2,1.31,2,4,13,24,63
170,Thomas Green,57,Female,39696.81,996,False,2022-05-26,12:26:10,C,H,J,P,S,Clothing,Office,Food,Sports,Health,346.7,173.72,38.6,17.93,9.03,1,5,6,40,43
171,Michael Garrett,42,Female,55573.9,471,False,2022-04-08,06:41:48,A,F,J,N,R,Books,Home,Food,Toys,Health,118.97,63.07,4.88,8.04,0.87,2,8,14,8,38
172,Kathryn Bell,30,Other,49637.49,288,True,2022-08-13,03:34:36,D,E,L,N,R,Books,Office,Food,Games,Pets,243.92,57.31,10.18,6.89,2.21,3,1,4,14,77
173,Erin Hunter,30,Female,44295.26,913,False,2022-06-28,07:41:21,B,E,J,N,R,Electronics,Outdoor,Snacks,Games,Health,109.77,126.51,12.73,15.56,5.14,1,8,9,18,53
174,Paul Hoffman,50,Female,63180.54,440,True,2023-02-25,23:19:03,A,G,L,M,T,Books,Office,Snacks,Games,Beauty,128.91,81.98,19.03,8.69,6.33,2,7,14,32,8
175,Jill Hubbard,26,Male,58417.63,600,False,2023-03-19,02:41:01,C,G,I,M,Q,Clothing,Outdoor,Food,Toys,Health,11.31,196.59,20.55,2.29,4.19,1,3,10,38,18
176,Joseph Simpson,41,Male,51503.3,232,True,2022-10-20,01:07:14,D,G,J,N,R,Electronics,Home,Food,Sports,Pets,121.49,31.85,37.63,19.96,3.55,1,1,15,45,26
177,Mr. Jeffrey Cowan IV,43,Female,50147.87,428,True,2022-08-10,20:07:44,C,E,I,N,T,Clothing,Outdoor,Snacks,Toys,Health,56.33,18.14,37.95,7.69,3.41,1,7,6,8,45
178,Erin Macias,63,Female,40742.52,165,True,2022-04-07,12:45:07,B,G,L,N,R,Clothing,Office,Drinks,Toys,Health,306.92,50.44,22.76,19.27,9.25,3,5,14,6,41
179,Christopher Bishop,39,Other,43603.59,18,False,2023-01-24,01:25:40,D,E,J,M,S,Electronics,Home,Snacks,Toys,Pets,59.07,188.97,3.15,14.99,8.92,4,2,17,44,29
180,Lisa Evans,40,Male,51202.92,21,True,2022-04-11,10:00:57,A,F,J,O,T,Books,Outdoor,Snacks,Sports,Health,51.71,89.34,49.26,15.85,4.35,3,6,16,6,15
181,Daniel Grimes,63,Female,68313.35,942,True,2022-04-28,07:11:37,B,F,K,O,S,Electronics,Office,Drinks,Sports,Health,270.31,46.62,40.34,3.51,6.85,4,9,11,29,22
182,Jennifer Waters,37,Female,39140.39,784,True,2022-08-19,08:58:42,B,G,K,O,R,Electronics,Outdoor,Food,Sports,Beauty,427.47,22.44,17.96,17.24,4.41,4,9,7,47,46
183,Cassandra Smith,59,Other,52225.61,741,True,2022-09-05,02:58:35,B,E,K,O,T,Electronics,Outdoor,Snacks,Games,Health,342.03,113.87,7.57,6.23,2.74,2,4,17,22,29
184,Carrie Aguilar,54,Male,58586.1,809,False,2023-03-22,16:06:45,A,E,I,O,R,Electronics,Home,Snacks,Toys,Health,361.02,11.05,9.23,13.0,3.39,2,1,12,13,55
185,Joel Mason,57,Other,46534.05,140,False,2023-01-08,21:31:05,C,H,L,M,Q,Clothing,Home,Snacks,Toys,Beauty,355.6,47.77,24.93,9.78,9.04,1,3,4,11,89
186,Michael Lynch,57,Male,37098.55,717,False,2022-04-08,11:34:51,A,G,J,N,Q,Books,Office,Snacks,Toys,Beauty,195.83,55.8,35.55,19.55,1.66,1,2,5,8,49
187,David Strong,35,Female,57844.27,74,False,2022-05-29,17:51:01,D,F,K,M,T,Books,Office,Snacks,Toys,Beauty,412.76,105.74,44.85,12.88,5.96,4,8,13,13,70
188,John Hill,57,Other,42625.13,16,False,2022-07-04,10:16:40,B,F,I,O,Q,Clothing,Home,Drinks,Sports,Health,300.48,98.31,22.75,6.9,5.66,1,4,6,43,12
189,Angela Munoz,36,Female,60003.65,642,False,2022-11-04,11:49:53,B,H,I,P,T,Clothing,Office,Drinks,Toys,Pets,259.15,122.5,36.9,3.31,5.11,3,3,9,31,12
190,Bryan Floyd Jr.,55,Other,50720.16,742,False,2023-02-17,01:23:28,C,G,I,N,T,Electronics,Outdoor,Food,Games,Health,251.8,198.28,46.14,14.7,8.71,4,1,17,30,9
191,Alicia Hodges,52,Male,47045.08,651,False,2022-10-26,06:57:25,C,F,K,O,R,Electronics,Outdoor,Snacks,Toys,Beauty,499.65,128.68,34.98,11.3,6.71,2,6,7,45,25
192,Kenneth Dunlap,41,Male,39021.75,646,True,2022-11-18,02:35:24,D,E,I,N,T,Electronics,Home,Food,Games,Beauty,334.12,35.06,10.41,2.4,0.76,2,8,1,39,23
193,Kimberly Vasquez,56,Other,60776.02,351,True,2022-05-12,22:23:43,C,F,I,M,Q,Electronics,Outdoor,Drinks,Toys,Pets,394.87,47.96,3.53,12.69,4.62,1,4,8,45,2
194,Kenneth Hill,26,Female,30179.37,335,False,2023-01-19,18:47:21,D,E,L,O,S,Books,Home,Drinks,Toys,Pets,143.87,136.87,30.75,13.33,8.18,2,3,8,1,46
195,Jesse Ross,35,Male,62099.41,233,False,2022-09-06,06:27:32,D,E,K,P,R,Clothing,Home,Food,Toys,Pets,323.26,65.17,36.88,19.32,3.51,1,2,2,4,99
196,Jordan Morse,59,Other,56026.37,648,True,2023-03-26,07:39:40,B,E,L,P,S,Clothing,Home,Snacks,Games,Beauty,263.9,83.15,12.78,14.65,3.32,3,9,5,22,55
197,Brenda Nguyen,37,Male,49081.41,486,True,2022-10-22,06:17:46,D,F,I,N,S,Books,Home,Drinks,Sports,Pets,446.3,181.06,49.97,2.43,2.61,1,3,3,13,26
198,Richard Hoffman,61,Female,62403.07,261,True,2022-07-01,17:35:37,B,G,K,O,T,Clothing,Office,Snacks,Games,Health,153.19,34.87,40.96,7.61,3.84,2,2,4,23,38
199,Cassandra Rodriguez,62,Male,46137.64,490,False,2022-05-15,21:55:45,C,F,K,P,T,Books,Home,Snacks,Toys,Beauty,293.53,170.5,10.41,4.15,1.77,3,3,19,14,30
200,Jo Dawson,53,Female,65450.64,312,True,2022-11-30,02:38:30,C,H,I,M,T,Clothing,Outdoor,Food,Toys,Beauty,434.14,60.79,32.41,9.96,4.82,4,2,14,26,70
201,Vanessa Espinoza,60,Female,58038.69,109,True,2022-12-31,20:54:04,B,E,I,O,R,Books,Home,Snacks,Toys,Health,168.08,22.7,28.99,15.66,5.76,2,7,4,31,32
202,Daniel Kennedy,38,Other,36409.72,750,False,2022-07-13,04:16:15,B,E,L,O,T,Clothing,Outdoor,Snacks,Toys,Beauty,326.6,161.69,46.15,16.51,2.84,1,7,10,35,94
203,Courtney Banks,44,Female,50394.23,755,True,2022-12-10,15:52:21,D,G,I,O,T,Clothing,Home,Snacks,Toys,Beauty,490.36,137.7,20.31,6.32,6.24,4,1,19,2,19
204,Kathy Lester,43,Male,57195.25,904,True,2022-08-16,17:47:31,B,G,I,P,R,Electronics,Outdoor,Drinks,Games,Beauty,285.31,92.09,26.43,9.39,4.22,3,6,19,48,55
205,Eric Simon,61,Male,50360.8,589,True,2022-12-03,06:16:45,C,G,L,P,Q,Electronics,Home,Drinks,Toys,Pets,467.4,162.26,35.56,5.09,9.32,1,1,12,8,57
206,Christopher Underwood,41,Male,41831.88,418,False,2022-11-02,06:52:21,C,H,L,N,S,Clothing,Home,Food,Sports,Health,295.43,84.24,9.45,15.0,2.81,2,7,18,4,9
207,Jessica Garcia,20,Female,44932.81,873,False,2022-05-07,03:27:40,D,E,L,P,Q,Books,Office,Food,Games,Pets,92.86,64.88,6.28,5.56,2.33,1,5,8,32,56
208,Michael Johnson,58,Female,52747.57,966,True,2022-07-05,18:13:41,A,H,J,P,R,Electronics,Office,Snacks,Toys,Health,225.35,156.0,11.86,16.47,6.01,3,3,9,47,88
209,Laurie Charles,19,Female,49120.99,640,False,2022-07-29,21:18:39,A,F,J,P,T,Electronics,Home,Drinks,Toys,Health,322.95,72.44,4.6,5.68,7.95,4,1,13,6,7
210,Terry Williams,43,Other,61886.29,286,False,2022-11-16,19:11:45,C,E,J,N,S,Electronics,Outdoor,Food,Toys,Health,339.17,77.09,49.05,16.04,3.18,1,6,12,40,94
211,Michael Thomas,45,Other,44297.22,7,False,2023-01-16,05:34:33,C,E,I,P,Q,Clothing,Home,Drinks,Sports,Pets,309.6,121.34,12.68,16.56,8.56,1,4,13,8,26
212,Christopher Chavez,32,Female,48352.9,300,False,2022-11-05,06:45:18,B,G,J,N,S,Books,Outdoor,Snacks,Toys,Pets,321.76,133.78,29.98,7.89,8.89,2,3,12,5,47
213,Jonathan Chaney,22,Male,41967.23,799,True,2023-03-14,14:16:13,D,E,I,N,S,Electronics,Office,Food,Sports,Beauty,136.77,27.16,34.53,7.05,5.31,2,1,14,8,84
214,Jonathan Herrera,45,Male,54479.67,354,True,2022-06-04,07:31:31,C,E,K,M,R,Clothing,Office,Snacks,Sports,Beauty,412.15,32.54,4.29,14.68,6.54,3,2,4,38,53
215,Cynthia Davis,60,Female,46132.92,375,True,2022-08-24,07:03:37,B,E,L,N,S,Books,Home,Drinks,Games,Health,361.9,112.66,13.11,18.03,7.33,3,6,15,30,84
216,Tammy Rodgers,21,Male,48152.46,208,False,2022-11-30,19:49:40,B,H,J,P,Q,Electronics,Outdoor,Drinks,Sports,Pets,362.34,164.76,29.04,8.13,2.0,1,7,10,25,98
217,Mario Gonzalez DVM,35,Other,47058.65,83,True,2022-06-26,12:02:08,B,E,J,P,Q,Electronics,Outdoor,Drinks,Games,Beauty,178.69,153.1,37.27,17.8,9.09,4,2,16,10,90
218,Judy Johnson,50,Female,47282.24,96,True,2022-09-09,05:17:21,A,G,L,M,R,Electronics,Office,Snacks,Toys,Pets,152.35,84.65,14.94,6.86,3.66,2,5,12,39,94
219,Brian Luna,31,Other,42193.17,818,False,2022-05-02,06:35:17,C,H,J,O,Q,Books,Home,Drinks,Sports,Pets,74.41,21.72,45.58,3.97,4.83,2,8,8,29,5
220,Lindsay Lee,59,Female,35781.75,160,True,2023-03-09,01:21:32,A,H,I,N,S,Clothing,Outdoor,Food,Toys,Health,84.92,122.42,24.64,2.9,6.35,1,1,18,1,50
221,Shelby Dixon,48,Other,35401.52,927,True,2022-04-28,08:20:04,B,G,J,M,Q,Electronics,Outdoor,Snacks,Sports,Pets,35.66,179.61,38.46,14.78,2.08,2,1,10,24,36
222,Teresa Lewis,53,Other,47055.41,531,False,2022-05-10,00:56:39,B,G,L,M,R,Clothing,Office,Drinks,Games,Beauty,95.89,39.7,21.27,15.25,4.95,3,8,18,36,67
223,Ashley Roberts,37,Male,62415.28,266,False,2022-05-12,17:11:08,A,G,I,P,S,Electronics,Outdoor,Drinks,Games,Health,185.48,102.1,12.5,17.83,7.33,4,5,19,38,30
224,Deborah Taylor,27,Male,62488.28,812,False,2022-05-27,17:44:59,D,H,K,P,S,Clothing,Office,Drinks,Games,Beauty,179.48,93.98,3.24,5.0,3.97,1,3,3,24,31
225,Matthew Bradshaw,60,Male,54509.48,334,False,2022-04-28,22:12:53,A,H,J,P,S,Books,Outdoor,Snacks,Sports,Pets,346.24,89.62,26.88,3.04,0.92,3,8,2,29,39
226,Ashley Pollard,25,Other,61772.43,767,True,2022-09-03,17:10:40,A,E,K,N,R,Clothing,Home,Snacks,Toys,Health,458.61,188.04,9.29,16.57,1.25,4,2,4,30,87
227,Christie Bradley,35,Female,41334.43,913,False,2022-09-25,01:49:08,C,H,K,O,T,Books,Home,Snacks,Toys,Beauty,11.15,153.67,37.97,5.31,1.23,2,2,4,40,94
228,Janet Rodriguez,22,Male,49964.37,989,False,2022-07-14,10:52:55,B,E,K,N,R,Books,Home,Food,Sports,Health,73.5,194.07,33.14,4.08,5.15,4,3,2,24,1
229,Henry Powell,21,Male,45627.34,436,False,2022-12-09,22:11:59,B,G,J,P,R,Books,Home,Snacks,Toys,Beauty,94.42,41.53,25.27,19.43,0.7,1,8,11,9,45
230,Nicholas Maxwell,42,Other,54174.57,691,True,2022-12-03,20:24:37,D,F,K,M,Q,Books,Outdoor,Drinks,Games,Health,289.75,150.74,42.42,18.11,2.78,3,7,5,9,41
231,Lisa Schaefer,64,Male,54610.6,956,False,2023-01-04,05:30:48,C,F,K,O,R,Electronics,Office,Snacks,Sports,Beauty,293.04,30.57,15.24,4.82,6.66,1,2,11,26,47
232,Diane Castillo,48,Male,20694.45,19,False,2022-07-05,12:03:41,C,G,I,O,R,Books,Home,Food,Toys,Beauty,480.46,17.93,23.36,5.56,3.65,3,8,1,18,21
233,Edward Terrell,38,Other,42473.75,861,True,2023-02-25,08:55:14,B,G,L,N,R,Electronics,Office,Snacks,Sports,Beauty,15.52,110.34,12.29,14.58,1.39,4,8,17,42,46
234,Michelle Cox,23,Other,69546.62,66,False,2023-02-17,14:46:32,D,F,I,M,Q,Electronics,Outdoor,Food,Sports,Pets,477.58,48.53,21.31,6.46,4.45,4,1,16,14,74
235,Isaiah Watkins,37,Other,47189.9,132,True,2022-10-27,12:47:51,B,H,I,O,T,Electronics,Home,Food,Sports,Beauty,354.12,49.17,42.87,14.83,8.0,1,2,7,34,14
236,Christopher Cortez,26,Female,62124.8,973,True,2022-07-15,00:58:53,A,H,K,N,Q,Clothing,Outdoor,Food,Sports,Beauty,77.43,161.07,3.99,2.18,2.68,3,1,1,5,11
237,Erica Williams,26,Male,35294.26,19,False,2022-06-10,03:26:42,C,F,K,O,Q,Books,Outdoor,Snacks,Sports,Beauty,340.09,118.22,3.11,11.14,0.52,1,5,1,47,27
238,Ashley Hernandez,32,Male,32062.08,73,False,2023-04-03,19:58:25,D,H,L,N,S,Books,Office,Drinks,Toys,Pets,87.35,154.31,4.53,14.26,2.15,4,2,3,18,28
239,Manuel Rose,35,Female,53294.13,717,False,2023-01-16,09:02:49,A,H,I,M,T,Electronics,Outdoor,Food,Sports,Pets,174.3,61.27,35.68,10.02,5.32,3,5,17,11,85
240,Beth Smith,53,Male,45809.39,0,True,2022-09-16,14:13:33,D,H,J,N,S,Electronics,Outdoor,Drinks,Sports,Health,240.07,54.33,38.04,13.08,0.76,3,1,4,18,69
241,Brittany Johnson,56,Female,40798.75,97,True,2022-07-27,10:32:03,D,F,L,N,S,Clothing,Office,Food,Games,Beauty,274.45,156.79,39.26,13.1,9.82,1,6,1,15,75
242,Laura Atkins,26,Other,49827.85,836,True,2023-04-06,23:38:23,A,F,I,O,Q,Clothing,Home,Drinks,Toys,Pets,25.34,90.21,17.33,12.16,3.74,3,7,19,6,86
243,Gary Perry,59,Male,54238.88,525,False,2022-10-28,15:57:59,A,E,K,M,T,Books,Home,Drinks,Toys,Health,246.68,126.79,28.84,5.88,2.1,4,7,10,38,27
244,Brianna Jones,51,Male,34606.83,263,False,2022-06-18,09:35:38,A,F,K,M,S,Electronics,Outdoor,Drinks,Sports,Beauty,133.09,158.89,10.7,3.52,1.85,3,9,17,18,18
245,Kelly Arroyo,23,Other,37246.26,761,True,2023-02-07,18:50:03,A,H,J,M,Q,Books,Outdoor,Snacks,Games,Beauty,29.1,68.5,48.26,1.33,2.89,1,6,15,12,15
246,Kevin Duncan,42,Other,68687.29,977,False,2022-05-23,21:49:56,B,E,L,O,R,Books,Outdoor,Food,Sports,Health,216.94,34.22,31.37,18.7,7.87,1,7,15,47,51
247,Jessica Stone,63,Female,45930.08,555,True,2022-10-05,22:44:16,D,G,L,N,R,Clothing,Outdoor,Food,Games,Pets,399.04,55.0,7.31,6.19,8.1,1,2,12,46,80
248,Keith Gordon,35,Male,44410.21,981,False,2022-08-12,15:14:06,C,E,L,M,S,Books,Home,Food,Sports,Health,399.49,43.4,13.11,6.93,4.81,3,6,6,30,74
249,Marcus Lyons,19,Male,50478.5,197,False,2022-11-20,12:36:36,A,H,J,O,T,Clothing,Office,Food,Sports,Health,187.42,16.34,12.11,9.4,2.2,1,9,7,16,24
250,Chelsea Sandoval,19,Other,52852.51,743,False,2023-01-23,10:58:02,D,H,L,M,R,Books,Home,Drinks,Games,Health,147.09,38.0,29.23,4.17,7.79,4,1,4,30,71
251,Pamela Gibson,20,Male,67361.82,862,False,2023-02-11,13:56:17,D,H,J,P,R,Clothing,Home,Food,Games,Beauty,401.65,46.58,5.22,18.9,1.36,3,5,14,22,63
252,Jonathan Macdonald,63,Other,37003.63,783,True,2022-06-27,00:09:05,A,H,L,P,T,Electronics,Home,Snacks,Games,Beauty,457.68,180.93,31.64,18.07,9.75,2,5,4,36,83
253,Pamela Soto,31,Male,41769.87,583,True,2023-01-20,18:12:09,B,G,I,O,Q,Clothing,Outdoor,Drinks,Sports,Beauty,165.82,61.7,30.5,14.4,1.93,4,6,14,1,40
254,Christina Norton,47,Other,62202.04,89,False,2022-08-31,10:58:55,A,G,I,N,T,Clothing,Outdoor,Food,Toys,Beauty,291.69,107.59,4.1,16.55,7.65,3,3,15,43,87
255,Connie Kim,32,Male,37906.17,982,False,2023-03-20,13:45:36,B,E,J,O,Q,Books,Office,Food,Sports,Health,154.94,135.12,40.46,6.29,7.59,4,7,13,40,22
256,Micheal Davis,63,Female,58905.7,517,False,2022-08-27,02:17:38,D,H,J,N,R,Books,Outdoor,Food,Games,Pets,183.07,174.01,45.81,19.54,9.95,1,8,9,6,94
257,Jessica Kennedy,63,Female,57972.66,811,False,2022-10-07,21:40:06,D,G,I,M,R,Books,Office,Drinks,Games,Health,144.64,138.95,41.99,19.58,3.16,3,5,19,31,80
258,Benjamin Johnson,29,Other,43766.06,279,True,2022-10-02,13:18:27,D,F,L,N,S,Clothing,Home,Food,Games,Beauty,44.25,27.68,35.97,1.91,7.85,4,1,11,45,74
259,Joseph Barker,19,Male,47436.92,692,True,2022-05-05,07:35:47,A,H,J,O,S,Clothing,Home,Drinks,Toys,Beauty,48.23,22.52,11.79,16.84,1.48,3,8,5,31,3
260,Tammy Kelly,47,Male,28302.99,238,False,2022-06-15,14:34:07,D,F,I,P,Q,Electronics,Office,Drinks,Toys,Health,380.7,23.81,32.71,15.66,8.05,4,5,17,31,36
261,Victor Lopez,27,Other,50107.23,464,True,2022-11-11,23:56:27,C,F,L,N,T,Books,Outdoor,Food,Games,Pets,18.69,17.09,12.55,17.23,5.16,1,4,1,34,55
262,Veronica Petersen,50,Other,42430.02,158,True,2022-05-08,22:07:18,C,G,J,P,S,Electronics,Office,Food,Sports,Health,315.95,18.2,6.7,3.76,1.55,2,7,3,12,60
263,Mr. Joseph Brown,34,Female,56752.24,301,False,2022-11-01,09:24:52,B,H,K,O,S,Clothing,Home,Food,Toys,Beauty,488.64,70.89,27.85,7.18,0.99,2,8,4,12,90
264,Lisa Daniels,35,Female,43466.37,770,True,2022-05-23,23:33:38,B,F,I,M,R,Electronics,Home,Food,Sports,Pets,365.21,59.38,45.99,6.09,0.67,4,5,7,17,60
265,Kimberly Munoz,49,Other,53043.63,926,True,2022-05-02,10:28:07,D,E,J,O,S,Clothing,Home,Food,Sports,Beauty,377.26,194.14,39.55,18.78,4.27,4,7,15,20,47
266,Karen Love,49,Male,37371.33,181,True,2022-12-15,15:28:31,B,E,L,N,R,Books,Home,Food,Toys,Health,159.47,18.42,19.84,5.24,9.02,3,3,8,19,41
267,Melissa Campos,28,Male,62720.83,805,False,2022-05-17,11:30:10,D,E,I,O,R,Electronics,Outdoor,Snacks,Toys,Health,159.33,174.96,17.9,7.38,4.5,3,4,3,9,85
268,Rachel Rodriguez,64,Other,54697.67,403,True,2022-09-15,22:22:53,A,E,K,O,R,Books,Office,Snacks,Games,Health,186.83,130.6,25.91,9.35,6.72,1,3,19,23,45
269,Lisa Carter,29,Male,54384.48,915,False,2022-06-18,11:01:12,D,G,K,N,T,Books,Office,Food,Sports,Pets,273.92,197.62,31.06,5.37,5.57,4,7,17,3,33
270,Wendy Garcia,52,Other,60674.37,623,True,2022-10-11,14:09:53,A,H,I,O,S,Electronics,Home,Food,Sports,Beauty,82.44,117.81,27.5,6.54,8.5,4,5,9,1,96
271,Jason Murphy,43,Other,45869.44,852,True,2022-08-28,18:26:31,B,F,J,P,Q,Clothing,Home,Food,Sports,Beauty,248.68,155.47,6.85,8.82,0.55,3,3,8,39,85
272,Roy Campbell,42,Male,51225.75,902,False,2022-12-07,21:56:40,B,E,I,N,Q,Clothing,Outdoor,Food,Games,Beauty,294.46,123.24,46.33,15.87,2.35,3,8,11,30,78
273,Mary Santos,42,Female,50561.92,302,False,2022-05-13,00:10:56,C,H,L,P,S,Clothing,Office,Drinks,Toys,Beauty,323.55,24.52,28.62,5.2,7.55,1,7,10,47,46
274,Brianna Chapman,48,Male,35679.5,145,False,2022-09-16,22:18:59,A,H,I,P,Q,Books,Home,Food,Games,Pets,60.77,19.73,19.11,14.44,7.75,3,1,18,37,4
275,Emily Greene,49,Female,39300.54,132,False,2022-08-12,18:07:27,B,F,J,M,R,Electronics,Home,Food,Games,Pets,104.05,106.98,17.66,8.55,5.15,3,5,11,21,79
276,Suzanne Wilson,41,Male,66295.72,139,True,2022-07-04,19:50:51,D,G,L,M,S,Electronics,Office,Snacks,Toys,Health,34.49,35.17,44.17,6.15,5.47,3,4,13,18,35
277,James Bradford,50,Female,57156.39,694,False,2022-04-14,13:55:25,D,F,L,M,R,Clothing,Home,Drinks,Toys,Pets,292.26,15.1,11.82,14.09,1.36,4,3,8,12,50
278,Thomas Gill,34,Male,48641.84,154,True,2023-01-22,12:59:07,B,G,L,P,T,Books,Outdoor,Snacks,Games,Beauty,480.65,158.81,23.93,3.92,2.44,4,9,11,15,31
279,Mary Williams,24,Other,47297.66,26,False,2022-07-18,19:56:38,D,H,L,N,R,Books,Office,Food,Games,Health,242.99,143.36,8.52,17.02,7.5,4,7,18,27,67
280,Christian Wright,35,Other,49603.48,833,False,2023-02-07,06:41:26,C,G,J,O,Q,Electronics,Home,Food,Games,Beauty,428.32,191.52,49.11,4.29,6.63,2,6,11,49,2
281,David Gates,32,Other,45391.2,595,True,2022-04-16,12:50:14,C,F,I,O,Q,Clothing,Outdoor,Drinks,Games,Pets,231.52,120.35,27.03,4.83,7.17,4,2,13,17,38
